Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: ImageCentre,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: TextCentre,Spreadsheet: Answer,Spreadsheet: OrLeft,Spreadsheet: OrRight,Spreadsheet: metadata,Spreadsheet: metadata2,Spreadsheet: randomize_superBlock,Manipulation: Spreadsheet
44,1689093490197,11/07/2023 16:38:10,1689079090197,-4,11/07/2023 08:38:10,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,18,trials,Screen 1,9h6dqb,1,response,left,539.6139999940351,533.2169999999896,539.6139999940351,539.6139999940351,533.2169999999896,539.6139999940351,1,539.6139999940351,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Filthy,left,,,practice_congruent,,,
45,1689093491358,11/07/2023 16:38:11,1689079091358,-4,11/07/2023 08:38:11,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,18,trials,Screen 2,vtanvj,2,continue,,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,1,666.5550000000076,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Filthy,left,,,practice_congruent,,,
46,1689093491950,11/07/2023 16:38:11,1689079091950,-4,11/07/2023 08:38:11,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,19,trials,Screen 1,9h6dqb,1,response,right,592.5179999880784,583.2069999999949,592.5179999880784,592.5179999880784,583.2069999999949,592.5179999880784,1,592.5179999880784,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Neat,right,,,practice_congruent,,,
47,1689093493107,11/07/2023 16:38:13,1689079093107,-4,11/07/2023 08:38:13,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,19,trials,Screen 2,vtanvj,2,continue,,666.5339999999997,666.5339999999997,666.5339999999997,666.5339999999997,666.5339999999997,666.5339999999997,1,666.5339999999997,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Neat,right,,,practice_congruent,,,
48,1689093494403,11/07/2023 16:38:14,1689079094403,-4,11/07/2023 08:38:14,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,20,trials,Screen 1,9h6dqb,1,response,left,1296.3009999880742,1283.127999999997,1296.3009999880742,1296.3009999880742,1283.127999999997,1296.3009999880742,0,1296.3009999880742,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Sterile,right,,,practice_congruent,,,
49,1689093495557,11/07/2023 16:38:15,1689079095557,-4,11/07/2023 08:38:15,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,20,trials,Screen 2,vtanvj,2,continue,,666.5690000000031,666.5690000000031,666.5690000000031,666.5690000000031,666.5690000000031,666.5690000000031,1,666.5690000000031,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Sterile,right,,,practice_congruent,,,
50,1689093496352,11/07/2023 16:38:16,1689079096352,-4,11/07/2023 08:38:16,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,21,trials,Screen 1,9h6dqb,1,response,right,795.3029999970167,783.1879999999946,795.3029999970167,795.3029999970167,783.1879999999946,795.3029999970167,1,795.3029999970167,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Sanitary,right,,,practice_congruent,,,
51,1689093497507,11/07/2023 16:38:17,1689079097507,-4,11/07/2023 08:38:17,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,21,trials,Screen 2,vtanvj,2,continue,,666.6080000000075,666.6080000000075,666.6080000000075,666.6080000000075,666.6080000000075,666.6080000000075,1,666.6080000000075,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Sanitary,right,,,practice_congruent,,,
52,1689093498350,11/07/2023 16:38:18,1689079098350,-4,11/07/2023 08:38:18,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,22,trials,Screen 1,9h6dqb,1,response,left,843.8759999940376,833.150999999998,843.8759999940376,843.8759999940376,833.150999999998,843.8759999940376,1,843.8759999940376,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Foul,left,,,practice_congruent,,,
53,1689093499506,11/07/2023 16:38:19,1689079099506,-4,11/07/2023 08:38:19,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,22,trials,Screen 2,vtanvj,2,continue,,666.5310000000027,666.5310000000027,666.5310000000027,666.5310000000027,666.5310000000027,666.5310000000027,1,666.5310000000027,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Foul,left,,,practice_congruent,,,
54,1689093500209,11/07/2023 16:38:20,1689079100209,-4,11/07/2023 08:38:20,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,23,trials,Screen 1,9h6dqb,1,response,left,702.8799999880721,699.9470000000001,702.8799999880721,702.8799999880721,699.9470000000001,702.8799999880721,1,702.8799999880721,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Disgust,left,,,practice_congruent,,,
55,1689093501373,11/07/2023 16:38:21,1689079101373,-4,11/07/2023 08:38:21,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,23,trials,Screen 2,vtanvj,2,continue,,666.5919999999896,666.5919999999896,666.5919999999896,666.5919999999896,666.5919999999896,666.5919999999896,1,666.5919999999896,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Disgust,left,,,practice_congruent,,,
56,1689093502148,11/07/2023 16:38:22,1689079102148,-4,11/07/2023 08:38:22,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,24,trials,Screen 1,9h6dqb,1,response,left,775.6669999910664,766.5190000000002,775.6669999910664,775.6669999910664,766.5190000000002,775.6669999910664,1,775.6669999910664,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Tainted,left,,,practice_congruent,,,
57,1689093503306,11/07/2023 16:38:23,1689079103306,-4,11/07/2023 08:38:23,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,24,trials,Screen 2,vtanvj,2,continue,,666.4979999999923,666.4979999999923,666.4979999999923,666.4979999999923,666.4979999999923,666.4979999999923,1,666.4979999999923,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Tainted,left,,,practice_congruent,,,
58,1689093504007,11/07/2023 16:38:24,1689079104007,-4,11/07/2023 08:38:24,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,25,trials,Screen 1,9h6dqb,1,response,left,701.519999988086,699.8840000000055,701.519999988086,701.519999988086,699.8840000000055,701.519999988086,1,701.519999988086,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Gross,left,,,practice_congruent,,,
59,1689093505172,11/07/2023 16:38:25,1689079105172,-4,11/07/2023 08:38:25,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,25,trials,Screen 2,vtanvj,2,continue,,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,1,666.5430000000051,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Gross,left,,,practice_congruent,,,
60,1689093505824,11/07/2023 16:38:25,1689079105824,-4,11/07/2023 08:38:25,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,26,trials,Screen 1,9h6dqb,1,response,right,652.0509999940405,649.9060000000027,652.0509999940405,652.0509999940405,649.9060000000027,652.0509999940405,1,652.0509999940405,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Purified,right,,,practice_congruent,,,
61,1689093506988,11/07/2023 16:38:26,1689079106988,-4,11/07/2023 08:38:26,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,26,trials,Screen 2,vtanvj,2,continue,,666.4700000000012,666.4700000000012,666.4700000000012,666.4700000000012,666.4700000000012,666.4700000000012,1,666.4700000000012,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Purified,right,,,practice_congruent,,,
62,1689093507813,11/07/2023 16:38:27,1689079107813,-4,11/07/2023 08:38:27,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,27,trials,Screen 1,9h6dqb,1,response,right,824.8989999970217,816.5709999999963,824.8989999970217,824.8989999970217,816.5709999999963,824.8989999970217,1,824.8989999970217,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Hygenic,right,,,practice_congruent,,,
63,1689093508972,11/07/2023 16:38:28,1689079108972,-4,11/07/2023 08:38:28,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,27,trials,Screen 2,vtanvj,2,continue,,666.5420000000013,666.5420000000013,666.5420000000013,666.5420000000013,666.5420000000013,666.5420000000013,1,666.5420000000013,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Hygenic,right,,,practice_congruent,,,
64,1689093509669,11/07/2023 16:38:29,1689079109669,-4,11/07/2023 08:38:29,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,28,trials,Screen 1,9h6dqb,1,response,right,698.0479999999952,683.2229999999981,698.0479999999952,698.0479999999952,683.2229999999981,698.0479999999952,1,698.0479999999952,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Immaculate,right,,,practice_congruent,,,
65,1689093510821,11/07/2023 16:38:30,1689079110821,-4,11/07/2023 08:38:30,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,28,trials,Screen 2,vtanvj,2,continue,,666.6389999999956,666.6389999999956,666.6389999999956,666.6389999999956,666.6389999999956,666.6389999999956,1,666.6389999999956,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,10,blank.png,blank.png,blank.png,Dirty,Clean,Immaculate,right,,,practice_congruent,,,
66,1689093514259,11/07/2023 16:38:34,1689079114259,-4,11/07/2023 08:38:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,3,prepare1,Screen 1,6xowt1,1,continue,,3438.065999997023,3432.6640000000043,3438.065999997023,3438.065999997023,3432.6640000000043,3438.065999997023,1,3438.065999997023,0,0,,Space To Continue,space,8,object-41,prepare1,3,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Dirty,Clean,,,or,or,congruent,,,
67,1689093514259,11/07/2023 16:38:34,1689079114259,-4,11/07/2023 08:38:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,3,prepare1,Screen 1,6xowt1,1,continue,,3438.565999997023,3432.6640000000043,3438.565999997023,3438.565999997023,3432.6640000000043,3438.565999997023,1,3438.565999997023,0,0,,Space To Continue,space,8,object-41,prepare1,3,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Dirty,Clean,,,or,or,congruent,,,
68,1689093514991,11/07/2023 16:38:34,1689079114991,-4,11/07/2023 08:38:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,29,trials,Screen 1,9h6dqb,1,response,left,737.9019999970187,733.226999999999,737.9019999970187,737.9019999970187,733.226999999999,737.9019999970187,1,737.9019999970187,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,af00001_fg.png,Dirty,Clean,,left,or,or,congruent,cong_Dir,,
69,1689093516153,11/07/2023 16:38:36,1689079116153,-4,11/07/2023 08:38:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,29,trials,Screen 2,vtanvj,2,continue,,666.5380000000005,666.5380000000005,666.5380000000005,666.5380000000005,666.5380000000005,666.5380000000005,1,666.5380000000005,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,11,af00009_fg.png,wf00009_fg.png,af00001_fg.png,Dirty,Clean,,left,or,or,congruent,cong_Dir,,
70,1689093516854,11/07/2023 16:38:36,1689079116854,-4,11/07/2023 08:38:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,30,trials,Screen 1,9h6dqb,1,response,right,700.8309999910562,699.8999999999942,700.8309999910562,700.8309999910562,699.8999999999942,700.8309999910562,1,700.8309999910562,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Hygenic,right,or,or,congruent,cong_Dir,,
71,1689093518020,11/07/2023 16:38:38,1689079118020,-4,11/07/2023 08:38:38,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,30,trials,Screen 2,vtanvj,2,continue,,666.5509999999922,666.5509999999922,666.5509999999922,666.5509999999922,666.5509999999922,666.5509999999922,1,666.5509999999922,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Hygenic,right,or,or,congruent,cong_Dir,,
72,1689093518566,11/07/2023 16:38:38,1689079118566,-4,11/07/2023 08:38:38,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,31,trials,Screen 1,9h6dqb,1,response,right,547.1689999940427,533.2719999999972,547.1689999940427,547.1689999940427,533.2719999999972,547.1689999940427,1,547.1689999940427,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,wf00006_fg.png,Dirty,Clean,,right,or,or,congruent,cong_Dir,,
73,1689093519719,11/07/2023 16:38:39,1689079119719,-4,11/07/2023 08:38:39,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,31,trials,Screen 2,vtanvj,2,continue,,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,666.5550000000076,1,666.5550000000076,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,11,af00009_fg.png,wf00009_fg.png,wf00006_fg.png,Dirty,Clean,,right,or,or,congruent,cong_Dir,,
74,1689093520465,11/07/2023 16:38:40,1689079120465,-4,11/07/2023 08:38:40,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,32,trials,Screen 1,9h6dqb,1,response,left,745.8479999999981,733.2200000000012,745.8479999999981,745.8479999999981,733.2200000000012,745.8479999999981,0,745.8479999999981,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Purified,right,or,or,congruent,cong_Dir,,
75,1689093521619,11/07/2023 16:38:41,1689079121619,-4,11/07/2023 08:38:41,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,32,trials,Screen 2,vtanvj,2,continue,,666.5479999999952,666.5479999999952,666.5479999999952,666.5479999999952,666.5479999999952,666.5479999999952,1,666.5479999999952,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Purified,right,or,or,congruent,cong_Dir,,
76,1689093522371,11/07/2023 16:38:42,1689079122371,-4,11/07/2023 08:38:42,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,33,trials,Screen 1,9h6dqb,1,response,left,752.6630000000005,749.8819999999978,752.6630000000005,752.6630000000005,749.8819999999978,752.6630000000005,1,752.6630000000005,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Foul,left,or,or,congruent,cong_Dir,,
77,1689093523536,11/07/2023 16:38:43,1689079123536,-4,11/07/2023 08:38:43,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,33,trials,Screen 2,vtanvj,2,continue,,666.6169999999984,666.6169999999984,666.6169999999984,666.6169999999984,666.6169999999984,666.6169999999984,1,666.6169999999984,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Foul,left,or,or,congruent,cong_Dir,,
78,1689093524144,11/07/2023 16:38:44,1689079124144,-4,11/07/2023 08:38:44,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,34,trials,Screen 1,9h6dqb,1,response,right,609.0489999970159,599.8769999999931,609.0489999970159,609.0489999970159,599.8769999999931,609.0489999970159,1,609.0489999970159,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,11,af00009_fg.png,wf00009_fg.png,blank.png,Dirty,Clean,Pristine,right,or,or,congruent,cong_Dir,,
